make,model,year,engine_hp,engine_cylinders,transmission_type,vehicle_style,highway_mpg,city_mpg,price,above_average
GMC,S-15,1990,160.0,6.0,MANUAL,Regular Cab Pickup,19,15,2000,0
GMC,S-15,1990,105.0,4.0,MANUAL,Regular Cab Pickup,25,21,2000,0
GMC,S-15,1990,160.0,6.0,MANUAL,Extended Cab Pickup,19,15,2000,0
GMC,S-15,1990,105.0,4.0,MANUAL,Regular Cab Pickup,25,21,2000,0
GMC,S-15,1990,105.0,4.0,MANUAL,Regular Cab Pickup,25,21,2000,0
GMC,S-15,1990,160.0,6.0,MANUAL,Regular Cab Pickup,19,15,2000,0
GMC,S-15,1990,160.0,6.0,MANUAL,Extended Cab Pickup,19,15,2000,0
GMC,S-15,1990,160.0,6.0,MANUAL,Regular Cab Pickup,19,15,2000,0
GMC,S-15,1990,160.0,6.0,MANUAL,Regular Cab Pickup,19,15,2000,0
Mercedes-Benz,S-Class,2015,449.0,8.0,AUTOMATIC,Sedan,26,17,94400,1
Mercedes-Benz,S-Class,2015,577.0,8.0,AUTOMATIC,Sedan,23,15,141450,1
Mercedes-Benz,S-Class,2015,449.0,8.0,AUTOMATIC,Sedan,26,16,97400,1
Mercedes-Benz,S-Class,2015,577.0,8.0,AUTOMATIC,Coupe,23,15,160900,1
Mercedes-Benz,S-Class,2015,621.0,12.0,AUTOMATIC,Sedan,20,13,222000,1
Mercedes-Benz,S-Class,2015,621.0,12.0,AUTOMATIC,Coupe,20,13,230900,1
Mercedes-Benz,S-Class,2015,523.0,12.0,AUTOMATIC,Sedan,21,12,166900,1
Mercedes-Benz,S-Class,2015,449.0,8.0,AUTOMATIC,Coupe,24,16,119900,1
Mercedes-Benz,S-Class,2016,621.0,12.0,AUTOMATIC,Coupe,20,13,234050,1
Mercedes-Benz,S-Class,2016,449.0,8.0,AUTOMATIC,Coupe,24,16,121550,1
Mercedes-Benz,S-Class,2016,577.0,8.0,AUTOMATIC,Sedan,23,15,143250,1
Mercedes-Benz,S-Class,2016,449.0,8.0,AUTOMATIC,Sedan,26,17,95650,1
Mercedes-Benz,S-Class,2016,523.0,12.0,AUTOMATIC,Sedan,21,12,169050,1
Mercedes-Benz,S-Class,2016,449.0,8.0,AUTOMATIC,Sedan,26,16,98650,1
Mercedes-Benz,S-Class,2016,577.0,8.0,AUTOMATIC,Coupe,23,15,163150,1
Mercedes-Benz,S-Class,2016,621.0,12.0,AUTOMATIC,Sedan,20,13,224650,1
Mercedes-Benz,S-Class,2017,577.0,8.0,AUTOMATIC,Sedan,23,15,144700,1
Mercedes-Benz,S-Class,2017,449.0,8.0,AUTOMATIC,Sedan,25,16,99600,1
Mercedes-Benz,S-Class,2017,449.0,8.0,AUTOMATIC,Convertible,25,17,131400,1
Mercedes-Benz,S-Class,2017,523.0,12.0,AUTOMATIC,Sedan,22,13,170750,1
Mercedes-Benz,S-Class,2017,577.0,8.0,AUTOMATIC,Convertible,22,14,176400,1
Mercedes-Benz,S-Class,2017,621.0,12.0,AUTOMATIC,Sedan,22,13,226900,1
Mercedes-Benz,S-Class,2017,621.0,12.0,AUTOMATIC,Convertible,21,14,247900,1
Mercedes-Benz,S-Class,2017,449.0,8.0,AUTOMATIC,Sedan,26,18,96600,1
Honda,S2000,2007,237.0,4.0,MANUAL,Convertible,24,18,34250,0
Honda,S2000,2008,237.0,4.0,MANUAL,Convertible,25,18,37300,0
Honda,S2000,2008,237.0,4.0,MANUAL,Convertible,25,18,36300,0
Honda,S2000,2008,237.0,4.0,MANUAL,Convertible,25,18,34300,0
Honda,S2000,2009,237.0,4.0,MANUAL,Convertible,25,18,36995,0
Honda,S2000,2009,237.0,4.0,MANUAL,Convertible,25,18,34995,0
Honda,S2000,2009,237.0,4.0,MANUAL,Convertible,25,18,37995,0
Audi,S3,2015,292.0,4.0,AUTOMATED_MANUAL,Sedan,31,23,41100,1
Audi,S3,2015,292.0,4.0,AUTOMATED_MANUAL,Sedan,31,23,47000,1
Audi,S3,2016,292.0,4.0,AUTOMATED_MANUAL,Sedan,31,23,42500,1
Audi,S3,2016,292.0,4.0,AUTOMATED_MANUAL,Sedan,31,23,48650,1
Audi,S3,2017,292.0,4.0,AUTOMATED_MANUAL,Sedan,28,21,48400,1
Audi,S3,2017,292.0,4.0,AUTOMATED_MANUAL,Sedan,28,21,42900,1
Volvo,S40,2009,227.0,5.0,AUTOMATIC,Sedan,26,18,33800,0
Volvo,S40,2009,227.0,5.0,AUTOMATIC,Sedan,28,19,32350,0
Volvo,S40,2009,168.0,5.0,AUTOMATIC,Sedan,31,20,28550,0
Volvo,S40,2010,227.0,5.0,MANUAL,Sedan,27,20,31350,0
Volvo,S40,2010,168.0,5.0,MANUAL,Sedan,29,21,26200,0
Volvo,S40,2010,227.0,5.0,AUTOMATIC,Sedan,30,21,31150,0
Volvo,S40,2011,227.0,5.0,AUTOMATIC,Sedan,30,21,27750,0
Volvo,S40,2011,227.0,5.0,AUTOMATIC,Sedan,30,21,31150,0
Audi,S4,2014,333.0,6.0,AUTOMATED_MANUAL,Sedan,28,18,49500,1
Audi,S4,2014,333.0,6.0,MANUAL,Sedan,26,17,54000,1
Audi,S4,2014,333.0,6.0,MANUAL,Sedan,26,17,48100,1
Audi,S4,2014,333.0,6.0,AUTOMATED_MANUAL,Sedan,28,18,55400,1
Audi,S4,2015,333.0,6.0,MANUAL,Sedan,26,17,48400,1
Audi,S4,2015,333.0,6.0,MANUAL,Sedan,26,17,54300,1
Audi,S4,2015,333.0,6.0,AUTOMATED_MANUAL,Sedan,28,18,55700,1
Audi,S4,2015,333.0,6.0,AUTOMATED_MANUAL,Sedan,28,18,49800,1
Audi,S4,2016,333.0,6.0,AUTOMATED_MANUAL,Sedan,28,18,56100,1
Audi,S4,2016,333.0,6.0,MANUAL,Sedan,26,17,55100,1
Audi,S4,2016,333.0,6.0,AUTOMATED_MANUAL,Sedan,28,18,50200,1
Audi,S4,2016,333.0,6.0,MANUAL,Sedan,26,17,49200,1
Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,Convertible,26,18,67350,1
Audi,S5,2016,333.0,6.0,MANUAL,Coupe,26,17,59350,1
Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,Convertible,26,18,61100,1
Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,Coupe,28,18,54100,1
Audi,S5,2016,333.0,6.0,AUTOMATED_MANUAL,Coupe,28,18,60350,1
Audi,S5,2016,333.0,6.0,MANUAL,Coupe,26,17,53100,1
Audi,S5,2017,333.0,6.0,MANUAL,Coupe,26,17,53100,1
Audi,S5,2017,333.0,6.0,AUTOMATED_MANUAL,Convertible,26,18,61100,1
Audi,S5,2017,333.0,6.0,AUTOMATED_MANUAL,Coupe,28,18,54100,1
Volvo,S60 Cross Country,2017,240.0,4.0,AUTOMATIC,Sedan,30,22,44200,1
Volvo,S60,2015,250.0,5.0,AUTOMATIC,Sedan,29,20,35450,0
Volvo,S60,2015,302.0,4.0,AUTOMATIC,Sedan,35,24,39250,0
Volvo,S60,2015,250.0,5.0,AUTOMATIC,Sedan,29,20,34800,0
Volvo,S60,2015,325.0,6.0,AUTOMATIC,Sedan,28,19,43800,1
Volvo,S60,2015,325.0,6.0,AUTOMATIC,Sedan,28,19,42700,1
Volvo,S60,2015,240.0,4.0,AUTOMATIC,Sedan,37,25,33950,0
Volvo,S60,2015,240.0,4.0,AUTOMATIC,Sedan,37,25,33300,0
Volvo,S60,2015,302.0,4.0,AUTOMATIC,Sedan,35,24,38150,0
Volvo,S60,2016,240.0,4.0,AUTOMATIC,Sedan,37,25,38900,0
Volvo,S60,2016,302.0,4.0,AUTOMATIC,Sedan,33,23,39450,0
Volvo,S60,2016,345.0,6.0,AUTOMATIC,Sedan,27,18,59700,1
Volvo,S60,2016,302.0,4.0,AUTOMATIC,Sedan,31,22,44400,1
Volvo,S60,2016,250.0,5.0,AUTOMATIC,Sedan,29,20,35650,0
Volvo,S60,2016,250.0,5.0,AUTOMATIC,Sedan,29,20,40400,0
Volvo,S60,2016,302.0,4.0,AUTOMATIC,Sedan,31,22,47900,1
Volvo,S60,2016,240.0,4.0,AUTOMATIC,Sedan,38,26,34150,0
Volvo,S60,2016,250.0,5.0,AUTOMATIC,Sedan,29,20,38300,0
Volvo,S60,2016,240.0,4.0,AUTOMATIC,Sedan,38,26,36800,0
Volvo,S60,2016,250.0,5.0,AUTOMATIC,Sedan,28,20,43700,1
Volvo,S60,2016,302.0,4.0,AUTOMATIC,Sedan,33,23,43300,1
Volvo,S60,2016,250.0,5.0,AUTOMATIC,Sedan,29,20,43400,1
Volvo,S60,2016,240.0,4.0,AUTOMATIC,Sedan,37,25,41900,1
Volvo,S60,2016,325.0,6.0,AUTOMATIC,Sedan,27,18,44200,1
Volvo,S60,2016,325.0,6.0,AUTOMATIC,Sedan,27,18,47700,1
Volvo,S60,2017,240.0,4.0,AUTOMATIC,Sedan,36,25,33950,0
Volvo,S60,2017,240.0,4.0,AUTOMATIC,Sedan,36,25,40800,1
Volvo,S60,2017,240.0,4.0,AUTOMATIC,Sedan,36,25,36800,0
Volvo,S60,2017,302.0,4.0,AUTOMATIC,Sedan,31,23,47400,1
Audi,S6,2015,420.0,8.0,AUTOMATED_MANUAL,Sedan,27,17,75500,1
Audi,S6,2016,450.0,8.0,AUTOMATED_MANUAL,Sedan,27,18,70900,1
Audi,S6,2016,450.0,8.0,AUTOMATED_MANUAL,Sedan,27,18,75300,1
Audi,S6,2017,450.0,8.0,AUTOMATED_MANUAL,Sedan,27,18,74100,1
Audi,S6,2017,450.0,8.0,AUTOMATED_MANUAL,Sedan,27,18,70900,1
Volvo,S70,1998,168.0,5.0,MANUAL,Sedan,27,17,2000,0
Volvo,S70,1998,168.0,5.0,MANUAL,Sedan,27,17,2000,0
Volvo,S70,1998,190.0,5.0,AUTOMATIC,Sedan,24,17,2112,0
Volvo,S70,1998,236.0,5.0,MANUAL,Sedan,23,17,2232,0
Volvo,S70,1999,162.0,5.0,MANUAL,Sedan,26,19,2172,0
Volvo,S70,1999,190.0,5.0,AUTOMATIC,Sedan,25,18,2286,0
Volvo,S70,1999,236.0,5.0,MANUAL,Sedan,25,18,2382,0
Volvo,S70,1999,190.0,5.0,AUTOMATIC,Sedan,23,16,2384,0
Volvo,S70,2000,190.0,5.0,AUTOMATIC,Sedan,24,17,2430,0
Volvo,S70,2000,190.0,5.0,AUTOMATIC,Sedan,23,16,2637,0
Volvo,S70,2000,168.0,5.0,MANUAL,Sedan,26,19,2305,0
Volvo,S70,2000,190.0,5.0,AUTOMATIC,Sedan,24,17,2500,0
Volvo,S70,2000,168.0,5.0,MANUAL,Sedan,26,19,2403,0
Volvo,S70,2000,236.0,5.0,MANUAL,Sedan,25,18,2608,0
Audi,S7,2015,420.0,8.0,AUTOMATED_MANUAL,Sedan,27,17,82500,1
Audi,S7,2016,450.0,8.0,AUTOMATED_MANUAL,Sedan,27,17,82900,1
Audi,S7,2017,450.0,8.0,AUTOMATED_MANUAL,Sedan,27,17,82900,1
Audi,S7,2017,450.0,8.0,AUTOMATED_MANUAL,Sedan,27,17,79900,1
Volvo,S80,2014,240.0,6.0,AUTOMATIC,Sedan,29,20,39900,0
Volvo,S80,2014,300.0,6.0,AUTOMATIC,Sedan,25,18,43950,1
Volvo,S80,2015,300.0,6.0,AUTOMATIC,Sedan,28,19,45100,1
Volvo,S80,2015,300.0,6.0,AUTOMATIC,Sedan,28,19,43950,1
Volvo,S80,2015,240.0,4.0,AUTOMATIC,Sedan,38,26,41700,1
Volvo,S80,2015,240.0,4.0,AUTOMATIC,Sedan,38,26,40500,0
Volvo,S80,2016,240.0,4.0,AUTOMATIC,Sedan,37,25,48375,1
Volvo,S80,2016,240.0,4.0,AUTOMATIC,Sedan,37,25,43450,1
Audi,S8,2015,520.0,8.0,AUTOMATIC,Sedan,27,17,114900,1
Audi,S8,2016,520.0,8.0,AUTOMATIC,Sedan,25,16,114900,1
Audi,S8,2016,605.0,8.0,AUTOMATIC,Sedan,25,15,114900,1
Audi,S8,2017,605.0,8.0,AUTOMATIC,Sedan,24,15,115900,1
Volvo,S90,1998,181.0,6.0,AUTOMATIC,Sedan,23,16,2269,0
Volvo,S90,2017,250.0,4.0,AUTOMATIC,Sedan,34,23,46950,1
Volvo,S90,2017,316.0,4.0,AUTOMATIC,Sedan,31,22,52950,1
Volvo,S90,2017,250.0,4.0,AUTOMATIC,Sedan,34,23,50450,1
Volvo,S90,2017,316.0,4.0,AUTOMATIC,Sedan,31,22,56250,1
GMC,Safari Cargo,2003,190.0,6.0,AUTOMATIC,Cargo Minivan,18,14,24450,0
GMC,Safari Cargo,2003,190.0,6.0,AUTOMATIC,Cargo Minivan,21,15,22050,0
GMC,Safari Cargo,2004,190.0,6.0,AUTOMATIC,Cargo Minivan,19,14,22695,0
GMC,Safari Cargo,2004,190.0,6.0,AUTOMATIC,Cargo Minivan,18,14,25195,0
GMC,Safari Cargo,2005,190.0,6.0,AUTOMATIC,Cargo Minivan,20,15,22930,0
GMC,Safari Cargo,2005,190.0,6.0,AUTOMATIC,Cargo Minivan,18,14,25430,0
GMC,Safari,2003,190.0,6.0,AUTOMATIC,Passenger Minivan,19,14,23690,0
GMC,Safari,2003,190.0,6.0,AUTOMATIC,Passenger Minivan,16,12,25690,0
GMC,Safari,2004,190.0,6.0,AUTOMATIC,Passenger Minivan,19,14,24195,0
GMC,Safari,2004,190.0,6.0,AUTOMATIC,Passenger Minivan,16,12,26195,0
GMC,Safari,2005,190.0,6.0,AUTOMATIC,Passenger Minivan,20,14,24430,0
GMC,Safari,2005,190.0,6.0,AUTOMATIC,Passenger Minivan,16,12,26430,0
Suzuki,Samurai,1993,66.0,4.0,MANUAL,Convertible SUV,26,24,2000,0
Suzuki,Samurai,1993,66.0,4.0,MANUAL,Convertible SUV,26,24,2000,0
Suzuki,Samurai,1994,66.0,4.0,MANUAL,Convertible SUV,26,24,2000,0
Suzuki,Samurai,1995,66.0,4.0,MANUAL,Convertible SUV,26,24,2000,0
Hyundai,Santa Fe Sport,2015,264.0,4.0,AUTOMATIC,4dr SUV,24,18,33000,0
Hyundai,Santa Fe Sport,2015,264.0,4.0,AUTOMATIC,4dr SUV,27,19,31250,0
Hyundai,Santa Fe Sport,2015,190.0,4.0,AUTOMATIC,4dr SUV,27,20,24950,0
Hyundai,Santa Fe Sport,2015,190.0,4.0,AUTOMATIC,4dr SUV,25,19,26700,0
Hyundai,Santa Fe Sport,2015,264.0,4.0,AUTOMATIC,4dr SUV,24,18,33000,0
Hyundai,Santa Fe Sport,2015,264.0,4.0,AUTOMATIC,4dr SUV,27,19,31250,0
Hyundai,Santa Fe Sport,2016,265.0,4.0,AUTOMATIC,4dr SUV,24,18,33000,0
Hyundai,Santa Fe Sport,2016,190.0,4.0,AUTOMATIC,4dr SUV,27,20,24950,0
Hyundai,Santa Fe Sport,2016,190.0,4.0,AUTOMATIC,4dr SUV,25,19,26700,0
Hyundai,Santa Fe Sport,2016,265.0,4.0,AUTOMATIC,4dr SUV,27,19,31250,0
Hyundai,Santa Fe Sport,2017,265.0,4.0,AUTOMATIC,4dr SUV,26,19,33450,0
Hyundai,Santa Fe Sport,2017,265.0,4.0,AUTOMATIC,4dr SUV,28,20,31700,0
Hyundai,Santa Fe Sport,2017,265.0,4.0,AUTOMATIC,4dr SUV,24,19,38250,0
Hyundai,Santa Fe Sport,2017,190.0,4.0,AUTOMATIC,4dr SUV,27,21,25350,0
Hyundai,Santa Fe Sport,2017,190.0,4.0,AUTOMATIC,4dr SUV,26,20,27100,0
Hyundai,Santa Fe Sport,2017,265.0,4.0,AUTOMATIC,4dr SUV,27,20,36500,0
Hyundai,Santa Fe,2015,290.0,6.0,AUTOMATIC,4dr SUV,25,18,30150,0
Hyundai,Santa Fe,2015,290.0,6.0,AUTOMATIC,4dr SUV,24,18,36000,0
Hyundai,Santa Fe,2015,290.0,6.0,AUTOMATIC,4dr SUV,24,18,31900,0
Hyundai,Santa Fe,2015,290.0,6.0,AUTOMATIC,4dr SUV,25,18,34250,0
Hyundai,Santa Fe,2015,290.0,6.0,AUTOMATIC,4dr SUV,25,18,34250,0
Hyundai,Santa Fe,2015,290.0,6.0,AUTOMATIC,4dr SUV,24,18,36000,0
Hyundai,Santa Fe,2016,290.0,6.0,AUTOMATIC,4dr SUV,24,18,32150,0
Hyundai,Santa Fe,2016,290.0,6.0,AUTOMATIC,4dr SUV,25,18,30400,0
Hyundai,Santa Fe,2016,290.0,6.0,AUTOMATIC,4dr SUV,24,18,36250,0
Hyundai,Santa Fe,2016,290.0,6.0,AUTOMATIC,4dr SUV,25,18,34500,0
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,22,17,36700,0
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,23,17,38700,0
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,22,17,40450,0
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,23,17,34950,0
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,22,17,41150,1
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,25,18,30800,0
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,24,18,32550,0
Hyundai,Santa Fe,2017,290.0,6.0,AUTOMATIC,4dr SUV,23,17,39400,0
GMC,Savana Cargo,2014,285.0,8.0,AUTOMATIC,Cargo Van,17,11,29215,0
GMC,Savana Cargo,2014,310.0,8.0,AUTOMATIC,Cargo Van,17,13,32760,0
GMC,Savana Cargo,2014,285.0,8.0,AUTOMATIC,Cargo Van,17,11,33420,0
GMC,Savana Cargo,2014,195.0,6.0,AUTOMATIC,Cargo Van,19,14,27710,0
GMC,Savana Cargo,2014,285.0,8.0,AUTOMATIC,Cargo Van,17,11,32535,0
GMC,Savana Cargo,2014,285.0,8.0,AUTOMATIC,Cargo Van,17,11,31075,0
GMC,Savana Cargo,2015,285.0,8.0,AUTOMATIC,Cargo Van,17,11,32875,0
GMC,Savana Cargo,2015,285.0,8.0,AUTOMATIC,Cargo Van,17,11,31415,0
GMC,Savana Cargo,2015,285.0,8.0,AUTOMATIC,Cargo Van,17,11,29555,0
GMC,Savana Cargo,2015,285.0,8.0,AUTOMATIC,Cargo Van,17,11,33760,0
GMC,Savana Cargo,2016,285.0,8.0,AUTOMATIC,Cargo Van,16,11,32455,0
GMC,Savana Cargo,2016,285.0,8.0,AUTOMATIC,Cargo Van,16,11,33915,0
GMC,Savana Cargo,2016,285.0,8.0,AUTOMATIC,Cargo Van,16,11,34800,0
GMC,Savana Cargo,2016,285.0,8.0,AUTOMATIC,Cargo Van,16,11,30595,0
GMC,Savana,2014,310.0,8.0,AUTOMATIC,Passenger Van,17,13,30970,0
GMC,Savana,2014,280.0,8.0,AUTOMATIC,Passenger Van,17,11,36030,0
GMC,Savana,2014,280.0,8.0,AUTOMATIC,Passenger Van,17,11,31865,0
GMC,Savana,2014,310.0,8.0,AUTOMATIC,Passenger Van,17,13,34525,0
GMC,Savana,2014,280.0,8.0,AUTOMATIC,Passenger Van,17,11,34160,0
GMC,Savana,2015,285.0,8.0,AUTOMATIC,Passenger Van,17,11,36355,0
GMC,Savana,2015,285.0,8.0,AUTOMATIC,Passenger Van,17,11,34015,0
GMC,Savana,2015,285.0,8.0,AUTOMATIC,Passenger Van,17,11,35915,0
GMC,Savana,2015,285.0,8.0,AUTOMATIC,Passenger Van,17,11,36700,0
GMC,Savana,2015,285.0,8.0,AUTOMATIC,Passenger Van,17,11,32190,0
GMC,Savana,2015,285.0,8.0,AUTOMATIC,Passenger Van,17,11,34485,0
GMC,Savana,2016,285.0,8.0,AUTOMATIC,Passenger Van,16,11,32990,0
GMC,Savana,2016,285.0,8.0,AUTOMATIC,Passenger Van,16,11,37155,0
GMC,Savana,2016,285.0,8.0,AUTOMATIC,Passenger Van,16,11,37500,0
GMC,Savana,2016,285.0,8.0,AUTOMATIC,Passenger Van,16,11,35285,0
GMC,Savana,2016,285.0,8.0,AUTOMATIC,Passenger Van,16,11,36715,0
GMC,Savana,2016,285.0,8.0,AUTOMATIC,Passenger Van,16,11,34815,0
Lexus,SC 300,1998,225.0,6.0,AUTOMATIC,Coupe,22,17,3211,0
Lexus,SC 300,1999,225.0,6.0,AUTOMATIC,Coupe,22,17,3665,0
Lexus,SC 300,2000,225.0,6.0,AUTOMATIC,Coupe,22,17,4024,0
Lexus,SC 400,1998,290.0,8.0,AUTOMATIC,Coupe,23,17,3442,0
Lexus,SC 400,1999,290.0,8.0,AUTOMATIC,Coupe,23,16,4031,0
Lexus,SC 400,2000,290.0,8.0,AUTOMATIC,Coupe,23,16,4404,0
Lexus,SC 430,2008,288.0,8.0,AUTOMATIC,Convertible,23,16,66355,1
Lexus,SC 430,2009,288.0,8.0,AUTOMATIC,Convertible,23,16,66805,1
Lexus,SC 430,2010,288.0,8.0,AUTOMATIC,Convertible,23,16,68405,1
Hyundai,Scoupe,1993,92.0,4.0,MANUAL,Coupe,32,23,2000,0
Hyundai,Scoupe,1993,115.0,4.0,MANUAL,Coupe,29,23,2000,0
Hyundai,Scoupe,1993,92.0,4.0,MANUAL,Coupe,32,23,2000,0
Hyundai,Scoupe,1994,92.0,4.0,MANUAL,Coupe,30,23,2000,0
Hyundai,Scoupe,1994,115.0,4.0,MANUAL,Coupe,29,23,2000,0
Hyundai,Scoupe,1994,92.0,4.0,MANUAL,Coupe,30,23,2000,0
Hyundai,Scoupe,1995,115.0,4.0,MANUAL,Coupe,30,23,2000,0
Hyundai,Scoupe,1995,92.0,4.0,MANUAL,Coupe,33,24,2000,0
Hyundai,Scoupe,1995,92.0,4.0,MANUAL,Coupe,33,24,2000,0
Chrysler,Sebring,2008,235.0,6.0,AUTOMATIC,Convertible,26,16,32715,0
Chrysler,Sebring,2008,173.0,4.0,AUTOMATIC,Convertible,30,21,26600,0
Chrysler,Sebring,2008,173.0,4.0,AUTOMATIC,Sedan,30,21,24415,0
Chrysler,Sebring,2008,173.0,4.0,AUTOMATIC,Sedan,30,21,20865,0
Chrysler,Sebring,2008,173.0,4.0,AUTOMATIC,Sedan,30,21,19840,0
Chrysler,Sebring,2008,235.0,6.0,AUTOMATIC,Sedan,24,15,28415,0
Chrysler,Sebring,2008,186.0,6.0,AUTOMATIC,Convertible,26,18,29275,0
Chrysler,Sebring,2009,173.0,4.0,AUTOMATIC,Sedan,30,21,25920,0
Chrysler,Sebring,2009,173.0,4.0,AUTOMATIC,Sedan,30,21,20915,0
Chrysler,Sebring,2009,186.0,6.0,AUTOMATIC,Convertible,26,18,30270,0
Chrysler,Sebring,2009,235.0,6.0,AUTOMATIC,Convertible,27,16,35125,0
Chrysler,Sebring,2009,173.0,4.0,AUTOMATIC,Sedan,30,21,20515,0
Chrysler,Sebring,2009,173.0,4.0,AUTOMATIC,Convertible,29,20,27790,0
Chrysler,Sebring,2009,173.0,4.0,AUTOMATIC,Sedan,30,21,21810,0
Chrysler,Sebring,2009,173.0,4.0,AUTOMATIC,Sedan,30,21,23040,0
Chrysler,Sebring,2010,235.0,6.0,AUTOMATIC,Convertible,27,16,32710,0
Chrysler,Sebring,2010,173.0,4.0,AUTOMATIC,Sedan,30,21,22115,0
Chrysler,Sebring,2010,186.0,6.0,AUTOMATIC,Convertible,26,18,29210,0
Chrysler,Sebring,2010,173.0,4.0,AUTOMATIC,Convertible,29,20,27850,0
Chrysler,Sebring,2010,173.0,4.0,AUTOMATIC,Sedan,30,21,20120,0
Kia,Sedona,2015,276.0,6.0,AUTOMATIC,Passenger Minivan,25,18,36300,0
Kia,Sedona,2015,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,26100,0
Kia,Sedona,2015,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,32300,0
Kia,Sedona,2015,276.0,6.0,AUTOMATIC,Passenger Minivan,22,17,39700,0
Kia,Sedona,2015,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,28300,0
Kia,Sedona,2016,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,28500,0
Kia,Sedona,2016,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,26400,0
Kia,Sedona,2016,276.0,6.0,AUTOMATIC,Passenger Minivan,22,17,39900,0
Kia,Sedona,2016,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,32700,0
Kia,Sedona,2016,276.0,6.0,AUTOMATIC,Passenger Minivan,25,18,36400,0
Kia,Sedona,2017,276.0,6.0,AUTOMATIC,Passenger Minivan,22,17,41900,1
Kia,Sedona,2017,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,28850,0
Kia,Sedona,2017,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,33600,0
Kia,Sedona,2017,276.0,6.0,AUTOMATIC,Passenger Minivan,25,18,36900,0
Kia,Sedona,2017,276.0,6.0,AUTOMATIC,Passenger Minivan,24,18,26800,0
Nissan,Sentra,2015,130.0,4.0,AUTOMATIC,Sedan,39,30,20720,0
Nissan,Sentra,2015,130.0,4.0,AUTOMATIC,Sedan,40,30,17780,0
Nissan,Sentra,2015,130.0,4.0,AUTOMATIC,Sedan,39,30,18350,0
Nissan,Sentra,2015,130.0,4.0,MANUAL,Sedan,36,27,16530,0
Nissan,Sentra,2015,130.0,4.0,AUTOMATIC,Sedan,39,30,17380,0
Nissan,Sentra,2015,130.0,4.0,AUTOMATIC,Sedan,39,30,19960,0
Nissan,Sentra,2016,130.0,4.0,AUTOMATIC,Sedan,38,29,22170,0
Nissan,Sentra,2016,130.0,4.0,AUTOMATIC,Sedan,38,29,20410,0
Nissan,Sentra,2016,130.0,4.0,MANUAL,Sedan,36,27,16780,0
Nissan,Sentra,2016,130.0,4.0,AUTOMATIC,Sedan,38,29,18550,0
Nissan,Sentra,2016,130.0,4.0,AUTOMATIC,Sedan,40,30,18160,0
Nissan,Sentra,2016,130.0,4.0,AUTOMATIC,Sedan,38,29,17760,0
Nissan,Sentra,2017,124.0,4.0,AUTOMATIC,Sedan,37,29,21500,0
Nissan,Sentra,2017,188.0,4.0,AUTOMATIC,Sedan,33,27,21990,0
Nissan,Sentra,2017,124.0,4.0,AUTOMATIC,Sedan,37,29,18790,0
Nissan,Sentra,2017,130.0,4.0,MANUAL,Sedan,35,27,16990,0
Nissan,Sentra,2017,124.0,4.0,AUTOMATIC,Sedan,37,29,19990,0
Nissan,Sentra,2017,124.0,4.0,AUTOMATIC,Sedan,37,29,17990,0
Nissan,Sentra,2017,188.0,4.0,MANUAL,Sedan,32,26,21990,0
Kia,Sephia,1999,125.0,4.0,MANUAL,Sedan,28,21,2000,0
Kia,Sephia,1999,125.0,4.0,MANUAL,Sedan,28,21,2000,0
Kia,Sephia,2000,125.0,4.0,MANUAL,Sedan,26,20,2000,0
Kia,Sephia,2000,125.0,4.0,MANUAL,Sedan,26,20,2000,0
Kia,Sephia,2001,125.0,4.0,MANUAL,Sedan,28,22,10845,0
Kia,Sephia,2001,125.0,4.0,MANUAL,Sedan,28,22,12445,0
Kia,Sephia,2001,125.0,4.0,AUTOMATIC,Sedan,28,19,11820,0
Kia,Sephia,2001,125.0,4.0,AUTOMATIC,Sedan,28,19,13420,0
Toyota,Sequoia,2015,381.0,8.0,AUTOMATIC,4dr SUV,17,13,64320,1
Toyota,Sequoia,2015,381.0,8.0,AUTOMATIC,4dr SUV,17,13,47620,1
Toyota,Sequoia,2015,381.0,8.0,AUTOMATIC,4dr SUV,17,13,56580,1
Toyota,Sequoia,2015,381.0,8.0,AUTOMATIC,4dr SUV,17,13,61095,1
Toyota,Sequoia,2015,381.0,8.0,AUTOMATIC,4dr SUV,17,13,47620,1
